Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SL","Livestock Primary","138","Mexico","5166","Residuals","21156","Offals, edible, goats","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21156","Offals, edible, goats","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21156","Offals, edible, goats","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21156","Offals, edible, goats","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21156","Offals, edible, goats","2014","2014","tonnes","6031","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21156","Offals, edible, goats","2015","2015","tonnes","5975","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21156","Offals, edible, goats","2016","2016","tonnes","5996","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21156","Offals, edible, goats","2017","2017","tonnes","6034","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21156","Offals, edible, goats","2018","2018","tonnes","6045","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21156","Offals, edible, goats","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21156","Offals, edible, goats","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21156","Offals, edible, goats","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21156","Offals, edible, goats","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21156","Offals, edible, goats","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21156","Offals, edible, goats","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21156","Offals, edible, goats","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21156","Offals, edible, goats","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21156","Offals, edible, goats","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21156","Offals, edible, goats","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21156","Offals, edible, goats","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21156","Offals, edible, goats","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21156","Offals, edible, goats","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21156","Offals, edible, goats","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21156","Offals, edible, goats","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21156","Offals, edible, goats","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21156","Offals, edible, goats","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21156","Offals, edible, goats","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21156","Offals, edible, goats","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21156","Offals, edible, goats","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21156","Offals, edible, goats","2014","2014","million kcal","7056","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21156","Offals, edible, goats","2015","2015","million kcal","6991","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21156","Offals, edible, goats","2016","2016","million kcal","7016","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21156","Offals, edible, goats","2017","2017","million kcal","7059","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21156","Offals, edible, goats","2018","2018","million kcal","7073","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21156","Offals, edible, goats","2014","2014","tonnes","881","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21156","Offals, edible, goats","2015","2015","tonnes","872","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21156","Offals, edible, goats","2016","2016","tonnes","875","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21156","Offals, edible, goats","2017","2017","tonnes","881","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21156","Offals, edible, goats","2018","2018","tonnes","883","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21156","Offals, edible, goats","2014","2014","tonnes","344","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21156","Offals, edible, goats","2015","2015","tonnes","341","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21156","Offals, edible, goats","2016","2016","tonnes","342","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21156","Offals, edible, goats","2017","2017","tonnes","344","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21156","Offals, edible, goats","2018","2018","tonnes","345","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5510","Production","21159.01","Offals, horses","2014","2014","tonnes","16674","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21159.01","Offals, horses","2015","2015","tonnes","16708","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21159.01","Offals, horses","2016","2016","tonnes","16741","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21159.01","Offals, horses","2017","2017","tonnes","16756","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21159.01","Offals, horses","2018","2018","tonnes","16784","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5165","Other uses (non-food)","21159.01","Offals, horses","2014","2014","tonnes","16674","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5165","Other uses (non-food)","21159.01","Offals, horses","2015","2015","tonnes","16708","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5165","Other uses (non-food)","21159.01","Offals, horses","2016","2016","tonnes","16741","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5165","Other uses (non-food)","21159.01","Offals, horses","2017","2017","tonnes","16756","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5165","Other uses (non-food)","21159.01","Offals, horses","2018","2018","tonnes","16784","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21159.01","Offals, horses","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21159.01","Offals, horses","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21159.01","Offals, horses","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21159.01","Offals, horses","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21159.01","Offals, horses","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.01","Offals, liver chicken","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.01","Offals, liver chicken","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.01","Offals, liver chicken","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.01","Offals, liver chicken","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.01","Offals, liver chicken","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.01","Offals, liver chicken","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.01","Offals, liver chicken","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.01","Offals, liver chicken","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.01","Offals, liver chicken","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.01","Offals, liver chicken","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.01","Offals, liver chicken","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.01","Offals, liver chicken","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.01","Offals, liver chicken","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.01","Offals, liver chicken","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.01","Offals, liver chicken","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.01","Offals, liver chicken","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.01","Offals, liver chicken","2014","2014","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.01","Offals, liver chicken","2015","2015","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.01","Offals, liver chicken","2016","2016","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.01","Offals, liver chicken","2017","2017","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.01","Offals, liver chicken","2018","2018","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.01","Offals, liver chicken","2014","2014","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.01","Offals, liver chicken","2015","2015","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.01","Offals, liver chicken","2016","2016","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.01","Offals, liver chicken","2017","2017","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.01","Offals, liver chicken","2018","2018","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.01","Offals, liver chicken","2014","2014","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.01","Offals, liver chicken","2015","2015","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.01","Offals, liver chicken","2016","2016","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.01","Offals, liver chicken","2017","2017","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.01","Offals, liver chicken","2018","2018","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.02","Offals, liver geese","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.02","Offals, liver geese","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.02","Offals, liver geese","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.02","Offals, liver geese","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.02","Offals, liver geese","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.02","Offals, liver geese","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.02","Offals, liver geese","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.02","Offals, liver geese","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.02","Offals, liver geese","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21160.02","Offals, liver geese","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.02","Offals, liver geese","2014","2014","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.02","Offals, liver geese","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.02","Offals, liver geese","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.02","Offals, liver geese","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21160.02","Offals, liver geese","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.02","Offals, liver geese","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.02","Offals, liver geese","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.02","Offals, liver geese","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.02","Offals, liver geese","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21160.02","Offals, liver geese","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.02","Offals, liver geese","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.02","Offals, liver geese","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.02","Offals, liver geese","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.02","Offals, liver geese","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","674","Protein supply quantity (g/capita/day)","21160.02","Offals, liver geese","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.02","Offals, liver geese","2014","2014","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.02","Offals, liver geese","2015","2015","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.02","Offals, liver geese","2016","2016","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.02","Offals, liver geese","2017","2017","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","684","Fat supply quantity (g/capita/day)","21160.02","Offals, liver geese","2018","2018","g/capita/day","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.02","Offals, liver geese","2014","2014","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.02","Offals, liver geese","2015","2015","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.02","Offals, liver geese","2016","2016","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.02","Offals, liver geese","2017","2017","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","261","Calories/Year","21160.02","Offals, liver geese","2018","2018","million kcal","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.02","Offals, liver geese","2014","2014","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.02","Offals, liver geese","2015","2015","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.02","Offals, liver geese","2016","2016","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.02","Offals, liver geese","2017","2017","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","271","Proteins/Year","21160.02","Offals, liver geese","2018","2018","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.02","Offals, liver geese","2014","2014","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.02","Offals, liver geese","2015","2015","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.02","Offals, liver geese","2016","2016","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.02","Offals, liver geese","2017","2017","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","281","Fats/Year","21160.02","Offals, liver geese","2018","2018","tonnes","0","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.04","Offals, liver turkeys","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.04","Offals, liver turkeys","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.04","Offals, liver turkeys","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.04","Offals, liver turkeys","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21160.04","Offals, liver turkeys","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21153","Offals, pigs, edible","2014","2014","tonnes","120679","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21153","Offals, pigs, edible","2015","2015","tonnes","123665","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21153","Offals, pigs, edible","2016","2016","tonnes","128684","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21153","Offals, pigs, edible","2017","2017","tonnes","134822","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5510","Production","21153","Offals, pigs, edible","2018","2018","tonnes","140496","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21153","Offals, pigs, edible","2014","2014","tonnes","196516","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21153","Offals, pigs, edible","2015","2015","tonnes","197091","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21153","Offals, pigs, edible","2016","2016","tonnes","178949","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21153","Offals, pigs, edible","2017","2017","tonnes","196802","","Official data"
"SL","Livestock Primary","138","Mexico","5610","Import Quantity","21153","Offals, pigs, edible","2018","2018","tonnes","201912","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21153","Offals, pigs, edible","2014","2014","tonnes","2120","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21153","Offals, pigs, edible","2015","2015","tonnes","1392","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21153","Offals, pigs, edible","2016","2016","tonnes","2486","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21153","Offals, pigs, edible","2017","2017","tonnes","4077","","Official data"
"SL","Livestock Primary","138","Mexico","5910","Export Quantity","21153","Offals, pigs, edible","2018","2018","tonnes","4513","","Official data"
"SL","Livestock Primary","138","Mexico","5016","Loss","21153","Offals, pigs, edible","2014","2014","tonnes","10845","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","21153","Offals, pigs, edible","2015","2015","tonnes","11113","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","21153","Offals, pigs, edible","2016","2016","tonnes","11564","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","21153","Offals, pigs, edible","2017","2017","tonnes","12116","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5016","Loss","21153","Offals, pigs, edible","2018","2018","tonnes","12626","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21153","Offals, pigs, edible","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21153","Offals, pigs, edible","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21153","Offals, pigs, edible","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21153","Offals, pigs, edible","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5166","Residuals","21153","Offals, pigs, edible","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21153","Offals, pigs, edible","2014","2014","tonnes","304230","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21153","Offals, pigs, edible","2015","2015","tonnes","308251","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21153","Offals, pigs, edible","2016","2016","tonnes","293583","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21153","Offals, pigs, edible","2017","2017","tonnes","315432","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","5141","Food supply quantity (tonnes)","21153","Offals, pigs, edible","2018","2018","tonnes","325269","F","FAO estimate"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21153","Offals, pigs, edible","2014","2014","kcal/capita/day","8","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21153","Offals, pigs, edible","2015","2015","kcal/capita/day","8","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21153","Offals, pigs, edible","2016","2016","kcal/capita/day","7","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21153","Offals, pigs, edible","2017","2017","kcal/capita/day","8","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","664","Food supply (kcal/capita/day)","21153","Offals, pigs, edible","2018","2018","kcal/capita/day","8","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21153","Offals, pigs, edible","2014","2014","g/capita/day","7","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21153","Offals, pigs, edible","2015","2015","g/capita/day","7","Fc","Calculated data"
"SL","Livestock Primary","138","Mexico","665","Food supply quantity (g/capita/day)","21153","Offals, pigs, edible","2016","2016","g/capita/day","7","Fc","Calculated data"
